url_length,num_dots,has_https,domain_age_days,num_special_chars,num_redirects,has_ip_address,urgent_words_count,num_links,label
37,1,1,593,5,1,0,1,4,0
101,5,1,49,6,4,0,7,11,1
47,2,1,1788,2,0,0,0,4,0
13,2,1,916,3,1,0,2,3,0
26,1,1,761,3,0,0,0,1,0
24,3,1,916,0,1,0,1,4,0
35,1,1,1554,3,1,0,2,5,0
55,1,1,322,2,1,0,0,2,0
114,9,0,13,15,5,0,6,6,1
29,2,1,1900,4,0,0,1,1,0
52,1,1,1552,0,1,0,1,4,0
23,2,1,789,4,0,0,0,0,0
40,3,1,1576,3,0,0,2,5,0
11,1,1,524,1,1,0,2,2,0
16,2,1,1816,5,1,0,0,0,0
186,7,1,81,8,4,1,7,14,1
119,5,0,83,15,5,0,10,8,1
45,1,1,1336,4,1,0,1,5,0
126,4,0,40,14,4,0,7,5,1
24,3,1,1858,0,1,0,1,0,0
55,2,1,821,3,1,0,1,3,0
18,3,1,829,2,0,0,1,2,0
127,4,0,16,17,3,1,3,4,1
113,5,0,92,14,5,0,3,7,1
59,1,1,312,1,1,0,2,3,0
44,3,1,1693,4,0,0,1,4,0
55,3,1,1806,5,0,0,1,5,0
20,2,1,942,5,0,0,0,0,0
59,3,1,268,1,1,0,2,3,0
32,2,1,1906,0,1,0,2,3,0
112,3,0,3,12,5,0,5,3,1
15,3,1,1572,1,1,0,0,4,0
90,8,1,4,5,2,1,10,3,1
102,8,0,25,13,1,1,9,3,1
43,3,1,1652,5,0,0,2,2,0
140,3,0,24,9,5,0,8,12,1
12,3,1,1334,4,0,0,0,2,0
18,1,1,209,5,1,0,0,1,0
63,9,0,85,11,4,1,5,12,1
31,1,1,536,4,1,0,1,0,0
185,7,1,4,7,5,1,10,11,1
68,10,1,68,17,2,0,10,11,1
32,2,1,982,0,0,0,1,1,0
187,6,0,92,7,3,0,5,4,1
19,2,1,1188,1,0,0,0,4,0
89,8,1,1,6,3,0,8,2,1
184,6,1,10,13,4,1,9,9,1
46,3,1,1422,2,1,0,2,0,0
130,4,1,31,16,1,1,5,6,1
86,9,0,5,20,2,1,10,9,1
13,3,1,1545,0,1,0,2,4,0
158,3,0,32,20,5,1,10,7,1
43,1,1,711,4,0,0,1,2,0
78,5,1,96,9,2,0,7,15,1
59,1,1,1790,2,0,0,2,5,0
109,3,0,50,13,1,1,8,9,1
20,3,1,1727,1,1,0,1,2,0
194,6,1,1,9,1,1,7,6,1
123,6,1,48,17,2,1,3,5,1
182,5,0,56,15,2,0,9,11,1
177,8,1,88,5,5,0,9,10,1
179,4,1,55,15,2,0,6,13,1
125,8,0,10,13,4,1,3,6,1
115,10,1,15,10,5,0,7,14,1
12,2,1,1453,5,0,0,0,1,0
95,4,0,83,12,3,0,4,11,1
28,1,1,1201,1,1,0,2,1,0
193,7,1,36,11,2,1,10,5,1
45,3,1,357,1,1,0,1,0,0
10,2,1,1549,1,0,0,1,2,0
107,5,1,34,12,4,1,6,12,1
12,2,1,574,5,0,0,0,0,0
135,3,1,40,12,5,0,10,4,1
59,4,0,5,15,4,0,10,13,1
41,1,1,735,1,0,0,2,1,0
193,10,0,29,16,4,1,10,8,1
10,3,1,1144,2,0,0,1,1,0
33,3,1,1806,0,0,0,2,1,0
125,5,0,30,12,4,1,3,8,1
16,3,1,627,1,1,0,2,2,0
80,9,0,48,20,3,0,4,13,1
105,4,0,86,12,1,1,8,4,1
16,3,1,1039,4,0,0,0,1,0
25,1,1,1082,2,1,0,1,0,0
29,2,1,1723,1,0,0,0,4,0
90,10,1,42,16,3,0,6,12,1
55,2,1,255,5,1,0,1,4,0
174,8,1,47,10,1,1,4,3,1
52,3,1,1010,2,1,0,2,5,0
15,1,1,1247,4,1,0,0,1,0
12,2,1,440,1,1,0,0,4,0
26,2,1,1850,2,0,0,1,1,0
27,2,1,247,0,1,0,2,2,0
51,1,1,378,0,0,0,1,2,0
170,7,1,13,12,3,1,10,10,1
49,1,1,1974,1,1,0,0,4,0
15,2,1,1478,5,1,0,1,0,0
169,7,0,8,19,4,0,10,6,1
51,3,1,1293,3,0,0,1,4,0
93,7,0,85,11,2,0,5,3,1
10,1,1,783,0,1,0,2,4,0
123,5,1,59,17,4,0,5,5,1
32,1,1,1998,0,0,0,1,3,0
15,1,1,527,1,0,0,1,0,0
34,1,1,730,5,1,0,0,2,0
32,3,1,1103,3,0,0,1,3,0
26,3,1,857,2,0,0,0,3,0
44,3,1,913,2,0,0,1,5,0
42,1,1,1300,3,1,0,2,0,0
129,10,0,68,18,2,0,8,2,1
94,9,1,75,15,4,0,8,12,1
19,3,1,1748,2,1,0,1,0,0
52,3,1,1996,2,0,0,2,2,0
35,3,1,1508,1,0,0,0,5,0
16,1,1,1593,4,0,0,0,0,0
22,3,1,1101,1,1,0,0,3,0
65,5,1,58,20,1,1,7,11,1
52,1,1,871,3,0,0,2,3,0
72,6,0,56,9,5,0,10,13,1
135,5,0,26,14,3,1,6,15,1
76,7,1,74,8,4,0,3,8,1
93,7,0,47,20,5,0,6,10,1
28,3,1,1358,3,1,0,2,3,0
15,2,1,978,4,0,0,0,2,0
104,10,0,4,9,5,1,3,5,1
58,1,1,1776,4,1,0,2,5,0
191,3,1,77,11,1,0,9,15,1
48,1,1,663,0,0,0,2,0,0
36,2,1,1521,1,0,0,0,2,0
133,8,1,5,16,2,1,4,5,1
52,2,1,1084,5,1,0,0,4,0
98,3,0,46,15,2,0,10,7,1
64,7,1,67,15,1,0,9,7,1
44,1,1,251,0,0,0,2,5,0
144,7,0,51,10,5,0,9,9,1
20,2,1,775,2,0,0,1,1,0
122,7,1,62,19,2,0,9,2,1
153,6,0,29,20,4,1,9,2,1
48,1,1,1725,1,1,0,2,3,0
44,3,1,1225,3,1,0,1,2,0
83,5,0,22,7,1,0,8,9,1
147,6,1,29,11,5,1,4,12,1
71,6,1,26,18,5,1,10,6,1
47,3,1,392,3,0,0,1,5,0
23,3,1,887,3,0,0,0,2,0
61,3,1,66,12,3,1,4,12,1
21,1,1,1490,3,1,0,1,1,0
24,3,1,1467,5,1,0,2,5,0
33,3,1,1320,1,1,0,0,2,0
90,4,0,5,15,1,0,8,13,1
11,3,1,1070,0,0,0,0,0,0
40,1,1,509,5,1,0,1,0,0
55,3,1,1635,4,1,0,1,0,0
21,3,1,1462,2,0,0,0,2,0
52,5,0,74,18,5,0,10,11,1
55,4,0,33,5,5,1,5,13,1
27,3,1,1771,1,1,0,1,1,0
19,3,1,559,3,1,0,2,0,0
41,1,1,251,3,1,0,2,3,0
112,4,1,66,17,4,0,8,12,1
91,6,0,41,6,3,0,8,6,1
36,2,1,1511,3,1,0,2,3,0
164,9,0,90,5,4,0,4,6,1
80,7,1,25,7,2,0,6,11,1
10,1,1,1098,4,0,0,0,1,0
20,2,1,1041,3,0,0,0,5,0
14,2,1,1989,0,0,0,0,4,0
59,2,1,1856,1,0,0,0,5,0
34,2,1,1457,2,1,0,1,3,0
56,3,1,1822,3,1,0,0,1,0
52,1,1,1813,2,1,0,0,3,0
71,10,0,14,7,3,1,6,14,1
164,10,0,62,20,5,0,10,5,1
84,4,1,89,8,1,1,10,2,1
15,3,1,344,3,0,0,1,1,0
120,10,1,2,17,2,1,4,4,1
118,5,0,49,19,5,1,10,10,1
59,8,0,40,5,1,0,6,4,1
46,2,1,1253,1,0,0,1,3,0
26,2,1,236,3,1,0,1,1,0
98,9,0,98,7,2,1,8,6,1
55,1,1,1670,5,0,0,2,4,0
56,3,1,506,0,1,0,2,5,0
36,2,1,227,0,0,0,1,5,0
41,3,1,614,5,1,0,1,4,0
42,2,1,1928,4,1,0,2,2,0
60,2,1,561,1,1,0,1,0,0
39,2,1,1096,5,0,0,2,5,0
38,2,1,1257,0,1,0,2,5,0
120,10,1,52,13,2,1,8,15,1
196,7,1,32,17,2,1,5,4,1
73,9,1,89,18,5,0,7,11,1
154,9,1,93,5,1,1,6,10,1
119,6,0,87,18,3,0,8,4,1
185,4,1,89,18,3,1,4,4,1
23,1,1,1713,4,1,0,2,5,0
36,1,1,432,4,0,0,2,3,0
16,3,1,1473,3,1,0,0,1,0
181,3,1,57,14,4,0,7,6,1
161,5,1,12,9,2,0,5,7,1
52,8,0,64,18,1,1,7,3,1
164,9,0,39,8,4,0,5,7,1
13,1,1,1904,5,0,0,1,3,0
14,3,1,848,3,0,0,0,5,0
46,2,1,1539,5,0,0,2,1,0
74,3,1,20,9,2,1,10,4,1
98,6,1,99,14,5,1,8,3,1
119,7,0,15,14,3,0,7,11,1
166,9,1,40,8,5,1,8,15,1
49,3,1,870,2,1,0,1,2,0
43,2,1,1971,3,1,0,1,3,0
15,1,1,1994,5,0,0,2,0,0
59,1,1,1710,4,1,0,1,5,0
142,5,1,3,7,4,1,6,7,1
26,3,1,1364,3,1,0,2,0,0
49,3,1,1888,1,1,0,0,1,0
156,3,0,47,16,3,1,8,4,1
193,8,0,62,19,4,1,8,14,1
130,9,0,71,17,3,1,7,10,1
51,1,1,725,0,1,0,1,2,0
185,3,0,27,15,5,0,4,10,1
51,3,1,785,4,1,0,0,4,0
117,5,1,49,11,1,1,6,8,1
153,9,0,58,20,2,0,10,4,1
65,4,0,68,19,4,0,10,14,1
49,3,1,1550,2,1,0,2,1,0
167,5,0,56,15,2,1,5,8,1
187,5,0,11,15,3,0,10,12,1
160,4,0,99,12,5,0,9,10,1
45,3,1,1814,3,1,0,0,3,0
34,1,1,591,3,1,0,0,3,0
109,7,0,37,15,4,1,5,9,1
21,2,1,1715,2,1,0,1,4,0
24,3,1,544,3,0,0,2,2,0
14,3,1,1420,5,1,0,0,5,0
38,2,1,733,3,1,0,1,5,0
25,3,1,801,4,1,0,0,0,0
165,9,1,70,13,2,1,10,8,1
126,3,1,91,9,4,1,4,15,1
96,6,1,68,18,2,1,8,11,1
15,1,1,591,4,0,0,0,0,0
78,9,1,51,9,5,0,6,15,1
19,2,1,212,3,1,0,2,0,0
19,3,1,804,4,1,0,1,0,0
89,5,1,63,15,3,1,3,3,1
191,6,1,40,5,3,1,8,14,1
68,3,0,48,8,5,1,4,4,1
56,2,1,1339,2,0,0,2,4,0
110,6,1,82,12,5,0,3,10,1
147,8,1,22,20,2,0,6,6,1
19,2,1,318,1,0,0,2,3,0
198,3,1,25,20,2,0,5,6,1
195,4,1,11,19,2,1,10,11,1
53,2,1,532,3,1,0,0,5,0
43,3,1,1403,0,1,0,1,2,0
27,3,1,1190,4,1,0,2,1,0
59,2,1,1884,4,0,0,1,2,0
35,2,1,755,4,0,0,2,2,0
166,4,1,3,10,1,1,4,11,1
56,3,1,1033,4,0,0,0,5,0
19,3,1,266,2,0,0,1,2,0
168,9,1,43,20,5,1,7,2,1
21,3,1,1898,3,1,0,0,5,0
30,3,1,539,2,0,0,2,1,0
59,1,1,209,0,0,0,1,0,0
29,2,1,1823,0,1,0,2,5,0
48,2,1,772,0,0,0,1,1,0
50,2,1,1834,1,1,0,0,2,0
172,4,0,71,6,2,1,9,6,1
44,2,1,777,3,0,0,2,0,0
53,3,1,1507,4,0,0,0,0,0
118,10,1,42,19,5,0,9,8,1
140,9,0,98,14,4,0,3,2,1
49,3,1,1655,5,0,0,2,2,0
170,6,0,94,20,2,1,10,4,1
148,8,0,28,20,1,1,5,2,1
51,3,1,93,13,5,1,3,15,1
132,8,1,29,20,5,0,10,3,1
34,3,1,340,2,0,0,2,3,0
27,3,1,1155,5,1,0,2,4,0
107,4,1,65,16,3,0,9,8,1
36,1,1,1882,5,0,0,0,4,0
135,9,1,86,14,4,0,8,11,1
10,3,1,1274,0,0,0,1,1,0
48,3,1,468,3,0,0,0,1,0
146,4,1,86,16,5,1,7,6,1
48,3,1,1575,4,0,0,0,2,0
18,1,1,1402,1,0,0,2,0,0
55,1,1,1521,2,1,0,1,2,0
106,9,0,58,10,5,1,8,2,1
58,3,1,1412,0,0,0,2,5,0
164,10,0,11,18,4,0,6,6,1
153,10,0,73,19,4,0,10,8,1
26,2,1,1870,3,0,0,0,3,0
20,1,1,508,2,0,0,2,3,0
37,1,1,1559,4,0,0,1,5,0
52,2,1,774,5,1,0,2,1,0
120,8,1,67,6,4,0,5,13,1
51,6,0,60,5,4,0,7,2,1
92,8,1,69,18,4,0,4,8,1
44,1,1,1442,1,0,0,2,4,0
77,7,0,14,13,1,1,10,13,1
50,2,1,253,1,0,0,2,0,0
46,3,1,1463,0,1,0,2,4,0
178,3,0,59,16,2,0,8,8,1
41,1,1,1056,2,1,0,1,4,0
141,3,1,46,15,4,1,9,4,1
122,4,0,55,13,4,0,6,6,1
52,3,1,1240,5,1,0,1,1,0
42,1,1,328,5,1,0,2,4,0
61,9,0,91,12,4,1,5,3,1
169,5,0,72,19,2,0,7,6,1
99,9,0,25,10,1,1,8,7,1
53,2,1,726,3,1,0,2,4,0
44,2,1,744,4,0,0,0,0,0
68,10,0,50,10,4,0,9,14,1
32,2,1,514,1,0,0,0,1,0
20,2,1,1811,2,1,0,0,3,0
34,3,1,518,5,1,0,1,2,0
19,1,1,1848,5,0,0,2,2,0
191,4,1,93,8,5,0,7,14,1
200,6,1,62,9,3,0,9,4,1
44,1,1,1919,3,1,0,2,5,0
98,10,1,37,7,3,1,5,14,1
34,3,1,1832,1,1,0,2,0,0
127,10,1,41,17,5,0,7,6,1
148,9,0,6,20,1,1,3,9,1
43,2,1,1302,1,0,0,1,2,0
58,2,1,326,2,0,0,2,2,0
110,6,0,56,7,2,1,5,13,1
134,4,0,89,12,3,1,9,13,1
11,3,1,1283,3,0,0,1,5,0
15,3,1,1174,0,1,0,2,1,0
45,1,1,1595,3,0,0,2,0,0
92,4,0,6,8,2,1,4,5,1
28,2,1,237,0,0,0,1,5,0
55,1,1,378,5,1,0,0,3,0
23,2,1,729,3,1,0,0,2,0
50,3,0,18,20,3,0,3,9,1
157,5,1,71,7,3,0,4,14,1
85,5,1,77,10,1,0,8,4,1
23,2,1,814,5,0,0,1,2,0
68,9,1,63,19,3,1,3,10,1
162,3,0,90,12,3,1,7,15,1
196,7,1,19,17,1,0,4,6,1
181,4,1,60,19,1,0,6,3,1
98,5,1,73,7,4,1,6,15,1
54,2,1,1089,0,1,0,2,5,0
17,1,1,647,0,1,0,0,5,0
36,1,1,1874,1,1,0,2,2,0
32,2,1,838,2,0,0,2,1,0
43,3,1,1951,0,1,0,1,4,0
29,3,1,821,4,0,0,2,2,0
173,3,1,93,12,4,0,6,5,1
15,3,1,1013,0,1,0,2,3,0
181,9,1,61,8,4,0,7,12,1
43,3,1,1005,3,1,0,1,2,0
44,3,1,546,4,0,0,0,3,0
150,3,1,81,6,3,1,8,3,1
65,5,1,76,8,1,1,4,9,1
99,3,1,29,12,5,0,3,6,1
42,2,1,417,1,0,0,2,0,0
178,4,0,6,16,5,0,6,9,1
52,4,0,9,17,3,1,10,13,1
183,9,1,84,5,5,1,7,7,1
41,3,1,987,2,0,0,2,3,0
152,6,0,60,14,3,1,9,12,1
16,1,1,594,4,1,0,0,3,0
48,2,1,1640,1,1,0,2,5,0
172,10,1,42,7,4,1,3,11,1
45,1,1,923,5,1,0,1,1,0
192,5,0,95,18,1,1,10,9,1
67,3,1,14,14,1,0,10,11,1
118,3,1,6,8,4,0,10,12,1
113,9,1,26,15,4,1,5,10,1
46,2,1,490,3,0,0,0,3,0
45,2,1,721,1,1,0,0,5,0
64,9,1,26,13,3,0,9,9,1
59,10,1,22,13,5,1,5,5,1
32,1,1,1800,0,1,0,0,5,0
156,6,0,18,13,2,1,8,6,1
30,3,1,1968,4,1,0,2,4,0
106,9,1,13,16,3,0,6,6,1
105,7,0,96,8,4,0,10,6,1
177,3,0,40,13,2,1,9,7,1
60,2,1,425,1,1,0,1,1,0
190,5,0,6,9,4,0,9,6,1
57,5,1,3,7,4,0,8,4,1
184,8,0,37,15,3,0,8,3,1
14,1,1,1685,2,0,0,0,0,0
41,3,1,1157,1,1,0,0,3,0
198,8,0,19,7,3,1,5,3,1
11,2,1,1782,0,0,0,2,3,0
24,3,1,1481,4,1,0,1,4,0
35,1,1,969,5,1,0,1,2,0
58,3,1,1513,1,1,0,2,5,0
32,2,1,1987,1,1,0,1,4,0
58,3,1,393,2,0,0,0,3,0
74,5,0,4,17,4,0,6,2,1
23,1,1,1314,1,0,0,2,0,0
118,8,1,38,8,4,1,6,9,1
180,5,0,43,9,1,0,5,6,1
32,3,1,1927,2,0,0,0,5,0
13,2,1,1307,4,0,0,0,2,0
86,7,1,29,9,3,1,6,15,1
20,2,1,313,1,1,0,2,0,0
147,8,1,93,10,1,1,7,4,1
12,1,1,806,4,0,0,0,2,0
56,10,0,59,16,1,1,7,9,1
51,3,1,702,5,0,0,1,4,0
159,5,0,37,18,4,1,10,13,1
87,6,0,45,5,1,0,7,12,1
93,4,0,93,17,5,1,4,12,1
159,8,0,44,11,5,0,4,10,1
57,2,1,1740,0,0,0,1,3,0
56,1,1,416,5,0,0,0,2,0
54,3,1,631,5,1,0,1,4,0
66,8,1,53,9,2,0,3,5,1
48,1,1,845,5,0,0,1,1,0
174,6,1,16,5,1,0,5,6,1
43,2,1,1197,0,1,0,1,2,0
43,1,1,817,0,1,0,0,1,0
31,1,1,1295,0,0,0,2,4,0
22,1,1,1883,3,1,0,1,3,0
33,3,1,1165,2,1,0,1,4,0
102,8,0,44,19,1,1,9,13,1
29,1,1,245,2,1,0,2,3,0
21,2,1,219,4,1,0,1,0,0
84,9,1,68,10,5,0,9,15,1
150,7,1,18,17,5,0,6,10,1
126,10,1,74,11,3,0,6,3,1
60,2,1,1392,2,1,0,1,0,0
191,3,0,93,20,4,1,4,11,1
100,7,1,37,8,3,1,6,5,1
43,2,1,1988,4,1,0,2,4,0
64,7,1,2,6,4,1,8,11,1
38,3,1,1052,2,1,0,2,4,0
39,1,1,914,0,1,0,1,3,0
104,5,0,20,18,1,0,6,15,1
42,2,1,1700,3,0,0,2,3,0
21,2,1,1301,3,0,0,2,3,0
156,5,0,13,8,2,0,8,10,1
58,6,1,7,5,4,0,7,8,1
18,1,1,857,3,0,0,1,4,0
121,5,1,72,18,1,1,6,12,1
44,1,1,1446,3,0,0,2,5,0
45,2,1,1433,4,0,0,1,2,0
139,4,1,38,16,4,0,10,10,1
170,5,0,14,6,3,1,3,3,1
92,8,0,85,9,2,0,8,13,1
10,2,1,996,0,1,0,0,1,0
141,4,1,49,18,3,0,6,5,1
26,3,1,228,0,1,0,0,4,0
39,1,1,1418,1,0,0,2,0,0
89,5,0,41,19,1,0,7,12,1
54,3,0,44,20,5,1,3,7,1
182,9,1,32,13,4,0,5,9,1
150,10,1,3,9,4,0,9,9,1
18,3,1,946,3,0,0,2,2,0
97,3,1,21,5,2,1,9,6,1
92,9,0,99,17,2,0,5,7,1
17,2,1,322,1,0,0,0,4,0
24,3,1,1818,2,1,0,0,2,0
182,8,1,74,18,4,0,3,14,1
24,3,1,1647,0,0,0,0,2,0
130,9,0,77,20,3,1,9,13,1
44,1,1,692,1,1,0,0,5,0
99,8,0,11,17,4,0,10,2,1
108,7,0,54,18,2,1,5,4,1
86,4,0,75,18,4,0,9,6,1
50,3,1,732,3,0,0,2,4,0
87,4,0,14,11,3,0,10,15,1
49,3,1,1112,5,0,0,0,2,0
23,1,1,599,4,0,0,1,4,0
68,7,1,50,8,2,0,7,2,1
15,1,1,700,4,1,0,1,1,0
81,10,1,59,13,3,0,7,7,1
50,1,1,994,3,0,0,0,5,0
178,9,0,58,12,1,0,5,8,1
26,3,1,1680,4,0,0,2,3,0
42,2,1,435,3,1,0,0,0,0
29,1,1,599,5,1,0,1,2,0
156,8,1,49,11,2,1,10,12,1
52,1,1,1227,2,0,0,2,5,0
17,3,1,1234,2,0,0,2,3,0
44,2,1,592,5,0,0,0,3,0
31,1,1,1269,3,0,0,2,3,0
153,9,0,86,14,1,0,9,6,1
102,3,0,98,16,2,0,5,5,1
32,1,1,1499,0,0,0,0,5,0
161,5,0,16,11,1,1,7,10,1
176,6,0,61,6,5,1,4,4,1
115,4,1,65,14,1,1,5,10,1
33,1,1,1268,1,1,0,0,3,0
36,2,1,1522,4,1,0,1,3,0
128,9,0,100,18,2,0,3,12,1
27,3,1,957,2,0,0,2,0,0
56,3,1,790,5,0,0,1,4,0
171,8,0,16,18,1,0,3,7,1
71,7,1,83,14,1,1,9,7,1
20,2,1,302,4,1,0,2,3,0
13,3,1,825,3,1,0,0,4,0
196,4,1,49,16,3,1,4,5,1
50,2,1,1010,0,0,0,2,3,0
25,1,1,279,5,1,0,1,1,0
125,9,0,50,15,5,1,10,8,1
51,3,1,424,1,0,0,0,1,0
107,4,0,83,7,2,1,10,4,1
22,1,1,954,5,1,0,0,4,0
17,2,1,489,5,0,0,1,4,0
90,8,0,99,9,4,0,8,6,1
155,3,0,24,16,1,0,3,2,1
21,3,1,750,2,0,0,1,4,0
167,5,1,18,17,4,0,4,13,1
20,1,1,1112,4,1,0,1,0,0
55,3,0,20,11,5,1,9,14,1
65,3,1,94,10,1,0,6,12,1
49,1,1,310,5,0,0,2,5,0
117,6,0,21,9,3,0,4,3,1
22,1,1,353,5,1,0,2,2,0
91,3,1,67,12,3,1,7,15,1
182,6,0,68,6,2,0,3,14,1
114,8,0,63,6,5,0,7,10,1
55,3,1,1590,4,0,0,0,1,0
40,3,1,1266,2,0,0,2,1,0
110,8,1,54,17,3,0,5,6,1
62,5,0,61,8,4,1,3,2,1
47,2,1,1346,2,1,0,2,4,0
165,3,1,51,11,2,1,8,10,1
92,8,1,65,14,4,0,3,10,1
188,8,0,43,19,3,0,5,11,1
139,9,1,13,15,4,0,6,12,1
23,2,1,1720,2,0,0,2,4,0
144,8,0,9,16,3,0,3,2,1
98,10,0,51,14,3,1,10,4,1
19,3,1,310,1,0,0,1,4,0
59,3,1,260,1,1,0,0,3,0
189,7,1,56,16,3,1,4,13,1
101,9,1,29,7,1,0,3,9,1
86,3,0,33,10,2,1,10,6,1
177,6,0,64,5,4,0,6,6,1
101,3,0,27,18,2,1,5,8,1
156,6,1,62,17,4,1,3,15,1
28,1,1,1700,2,1,0,0,5,0
99,5,1,46,19,5,0,6,8,1
155,9,0,83,12,2,1,8,10,1
121,3,0,18,17,4,1,5,6,1
66,8,0,13,8,1,0,10,13,1
165,4,1,67,9,1,0,7,14,1
193,8,1,59,13,3,1,5,13,1
43,1,1,1397,2,1,0,2,4,0
20,1,1,1796,0,0,0,0,5,0
60,4,1,19,19,2,1,3,7,1
42,1,1,465,5,1,0,1,2,0
59,1,1,507,2,0,0,1,4,0
77,10,1,40,5,5,1,4,5,1
48,2,1,1799,3,1,0,2,3,0
141,6,0,27,14,2,1,5,3,1
172,8,0,42,17,1,1,7,2,1
112,7,1,90,15,1,0,7,2,1
47,2,1,552,5,0,0,1,3,0
105,7,0,40,17,5,0,8,13,1
18,1,1,1187,2,0,0,0,4,0
145,9,0,25,5,2,1,4,13,1
152,8,1,75,15,5,0,6,9,1
39,2,1,502,3,0,0,1,2,0
59,4,0,86,16,5,1,7,15,1
16,2,1,1327,4,0,0,2,3,0
183,6,1,41,20,2,0,10,2,1
58,3,1,1313,3,0,0,0,3,0
93,10,1,61,18,3,0,5,6,1
28,3,1,590,5,1,0,0,0,0
109,8,1,96,5,1,0,10,8,1
150,3,1,4,6,3,0,9,7,1
28,1,1,516,1,1,0,1,4,0
27,1,1,1244,1,1,0,0,1,0
26,2,1,1345,1,0,0,1,0,0
50,3,1,469,0,0,0,2,5,0
15,2,1,1195,2,1,0,2,5,0
13,1,1,883,3,0,0,0,1,0
160,9,0,38,9,2,0,9,7,1
17,2,1,715,3,1,0,1,0,0
169,3,0,3,13,2,1,10,2,1
114,3,1,10,7,1,0,5,5,1
34,3,1,1329,1,0,0,0,1,0
96,5,0,69,8,3,1,4,15,1
93,5,1,1,19,5,1,4,6,1
137,4,0,19,11,5,1,3,5,1
17,3,1,1688,3,1,0,1,0,0
22,1,1,1922,5,1,0,2,4,0
127,10,1,34,6,1,0,7,9,1
45,1,1,407,2,1,0,2,0,0
83,3,0,13,14,2,1,6,3,1
55,2,1,1485,2,1,0,0,2,0
94,4,0,84,13,1,0,9,6,1
114,10,1,31,19,2,0,8,12,1
36,3,1,726,2,1,0,0,5,0
131,10,0,14,10,5,0,7,4,1
193,7,1,98,9,5,1,3,7,1
15,3,1,590,4,1,0,0,0,0
25,2,1,574,2,1,0,0,5,0
78,9,1,33,18,2,1,8,14,1
27,2,1,326,2,0,0,1,4,0
200,7,1,90,15,3,0,10,10,1
58,9,1,2,8,2,0,6,13,1
10,1,1,1966,5,1,0,2,4,0
35,2,1,1624,3,0,0,1,4,0
182,6,1,70,18,5,1,10,9,1
24,1,1,575,5,0,0,1,0,0
96,5,0,70,13,2,0,8,2,1
12,3,1,492,4,0,0,0,5,0
151,5,0,96,5,3,1,6,10,1
14,2,1,612,3,1,0,0,4,0
102,5,0,35,6,5,0,4,7,1
93,4,1,47,11,1,0,3,3,1
118,3,1,40,13,4,0,6,2,1
200,7,1,5,18,3,1,9,13,1
59,2,1,1539,5,1,0,2,1,0
29,3,1,1294,1,1,0,2,3,0
95,4,1,45,20,3,1,9,9,1
90,6,0,7,17,2,1,4,10,1
58,3,1,631,1,0,0,0,5,0
49,1,1,1976,2,0,0,2,2,0
53,3,1,327,4,0,0,2,5,0
179,10,0,22,13,2,0,10,5,1
177,6,1,38,5,2,0,4,5,1
195,5,0,92,8,1,0,8,13,1
12,1,1,628,5,1,0,1,5,0
59,3,1,709,4,0,0,0,0,0
181,3,1,7,13,5,1,7,7,1
127,10,1,3,15,5,1,9,2,1
52,6,0,13,7,1,1,10,11,1
129,8,0,7,8,2,0,4,6,1
100,8,0,20,16,1,0,6,12,1
48,2,1,844,4,1,0,2,1,0
100,4,0,43,13,4,0,9,8,1
35,1,1,437,1,0,0,1,1,0
10,3,1,208,0,0,0,2,4,0
57,2,1,1078,1,0,0,0,0,0
27,3,1,1408,4,1,0,0,4,0
19,3,1,1402,1,0,0,2,0,0
50,3,1,1656,2,1,0,0,0,0
94,7,0,56,5,5,1,8,11,1
62,4,1,5,20,5,0,4,14,1
41,2,1,293,4,1,0,1,3,0
59,10,0,62,5,4,0,6,11,1
13,3,1,1556,4,1,0,2,3,0
18,1,1,1102,0,1,0,2,5,0
89,3,0,97,14,2,1,7,9,1
13,3,1,915,0,1,0,0,0,0
16,1,1,1081,2,0,0,1,2,0
130,9,0,44,7,2,1,7,9,1
105,7,0,7,16,3,1,3,5,1
90,6,0,65,18,3,0,9,4,1
86,4,1,37,8,1,1,5,12,1
41,1,1,1850,0,1,0,0,4,0
72,10,0,7,12,3,1,4,4,1
31,1,1,579,3,0,0,0,5,0
119,9,1,4,19,5,1,9,5,1
162,7,1,23,8,4,1,9,5,1
55,1,1,1076,2,1,0,2,0,0
15,3,1,1532,1,1,0,0,4,0
77,5,0,48,7,5,1,10,8,1
149,5,1,97,14,5,0,9,15,1
121,7,0,39,17,4,0,3,10,1
31,1,1,1004,4,0,0,2,3,0
110,8,1,9,8,3,1,10,11,1
36,2,1,1378,3,0,0,0,3,0
23,3,1,1606,5,1,0,2,4,0
29,1,1,1090,1,1,0,0,5,0
175,9,1,69,13,4,0,3,3,1
101,5,1,14,13,2,0,8,10,1
46,1,1,980,0,0,0,1,2,0
15,1,1,1497,2,0,0,2,0,0
26,3,1,1364,5,1,0,0,3,0
19,3,1,1207,2,0,0,0,5,0
45,1,1,610,1,0,0,1,4,0
26,2,1,1394,4,0,0,2,5,0
119,7,0,7,19,3,0,3,10,1
148,9,1,89,12,1,0,5,5,1
111,5,1,2,6,5,0,6,7,1
147,7,1,59,18,4,1,10,7,1
40,1,1,1230,0,0,0,0,1,0
30,3,1,637,0,1,0,1,0,0
180,3,1,95,10,4,1,6,4,1
167,7,0,16,16,5,1,10,15,1
43,2,1,242,1,1,0,0,4,0
